count,hate_speech,offensive_language,neither,class,tweet
0,0,0,0,-1,"""MENTIONHERE: Hahaha MENTIONHERE is killing it with the #oscars tweet."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE tweets are making this #Oscar so much better"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE why the fuck do I even follow you? Because you're addicted to genius, asshole!"
0,0,0,0,-1,"Judy Garland was much better, to put it mildly! #Oscars"
0,0,0,0,-1,"""MENTIONHERE: best part of #theoscars so far is reading MENTIONHERE's twitter account"" I agree!"
0,0,0,0,-1,I don't know how much longer I can take this bullshit - so terrible! #Oscars
0,0,0,0,-1,Ellen is sadly having a hard time with her lines. #Oscars
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE how did you shoot with senator Paul?"" Even par 72 - ask Senator Paul"
0,0,0,0,-1,Do you believe this singing? #Oscars
0,0,0,0,-1,Which is worse and which is more dishonest - the #Oscars or the Emmys?
0,0,0,0,-1,They must be kidding - can this be happening #Oscars
0,0,0,0,-1,Certain people are ruining their reputations tonight-really sad! #Oscars
0,0,0,0,-1,I should host the #Oscars just to shake things up - this is not good!
0,0,0,0,-1,Just terrible! #Oscars
0,0,0,0,-1,Is this boring or is it just me? #Oscars
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE but my new trump ties rock!!!"" That's true!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE tell it how it is, D. I like your style"""
0,0,0,0,-1,I'm having a real hard time watching the Academy Awards (so far). The last song was terrible! Kim should sue her plastic surgeon! #Oscars
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE please help a NY 2 yr old boy beat cancer. URLHERE"""
0,0,0,0,-1,"""MENTIONHERE: If Donald Trump was President of the USA am sure negotiations on the crisis in Ukraine would be moving forward now"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE your tweets make my day your awesome"" Thanks!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE TRUMP-PAUL 2016 ?"""
0,0,0,0,-1,I am at Trump National Doral in Miami as the best golfers in the World start arriving for the World Golf Championship (Cadillac). A big week
0,0,0,0,-1,"Sissy Graydon Carter of failing Vanity Fair Magazine and owner of bad food restaurants has a problem-his V.F. Oscar party is no longer ""hot"""
0,0,0,0,-1,"""MENTIONHERE: Get in, get it done, get it done right & get out - Donald Trump"" Actually, told to me by my father, Fred Trump."
0,0,0,0,-1,"""MENTIONHERE: I'm holding off on forming an opinion on the Ukraine situation until I hear what Donald Trump has to say about it."" Very smart!"
0,0,0,0,-1,"""MENTIONHERE: Just received my order of MENTIONHERE brand ties in the mail today. Sharpest looking ties on the market."" Thanks!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE great pairing of a political powerhouse and a business genius!"" Thanks, it was a lot of fun"
0,0,0,0,-1,Will be playing golf today with Rand Paul at Trump International in Palm Beach. Will be both interesting and fun!
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE if you ran for pres in 2016 you would have my vote no question!"" Thanks."
0,0,0,0,-1,"""MENTIONHERE: Most don't know the Chinese float the yuan at an arbitrary ratio to the US dollar.They will screw us as long as we allow!"""
0,0,0,0,-1,"""MENTIONHERE: Thank you MENTIONHERE Trump Charlotte is a beautiful place MENTIONHERE #GoFlashes pic.twitter.com/LiCG82I4Qc"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE thoughts on Ukraine? Plz run for President so we can have real leadership for US!"""
0,0,0,0,-1,"China has just intervened to lower the yuan- in other words, they will continue to screw the U.S.!"
0,0,0,0,-1,"By popular(extremely) demand, I will be live tweeting the #Oscars2014 on Sunday night. Tell all your friends I will not be pulling punches!"
0,0,0,0,-1,".MENTIONHERE and his incredible wife MENTIONHERE did a fabulous movie, MENTIONHERE- see it!"
0,0,0,0,-1,"I'll be playing golf tomorrow in Palm Beach at the number one rated golf course in the State of Florida, Trump International Golf Club."
0,0,0,0,-1,"The World is falling apart around us, but we don't have people who know how to play the game. The U.S. is in big trouble - no leadership!"
0,0,0,0,-1,"The U.S. has appealed ro Russia not to intervene in Ukraine - Russia tells U.S. they will not become involved, and then laughs loudly!"
0,0,0,0,-1,"Obama just stated ""he didn't take school seriously, made bad choices and GOT HIGH"" - then how the hell did he get into Columbia & Harvard?"
0,0,0,0,-1,"Congrats to R. Emmett Tyrrell, Jr of MENTIONHERE for the fantastic piece on Benghazi. URLHERE"
0,0,0,0,-1,Lightweight MENTIONHERE?? phony lawsuit against Trump U was decimated by the court??e?? a loser!
0,0,0,0,-1,Black politicians are in prison based on Shirley Huntley?? statements but not white MENTIONHERE RACISM!URLHERE
0,0,0,0,-1,I think the MENTIONHERE was far too nice to sleazebag MENTIONHERE. He?? got plenty more to worry about!.
0,0,0,0,-1,"Congrats to R. Emmett Tyrrell, Jr of MENTIONHERE for the fantastic piece on Benghazi."
0,0,0,0,-1,"""MENTIONHERE: Had a meeting with an ex Trump employee yesterday who went on for hrs about how good & nice you are to employees. So cool."""
0,0,0,0,-1,"""MENTIONHERE: ""You have to think anyway, so why not think big?"" - MENTIONHERE xXx"""
0,0,0,0,-1,"""MENTIONHERE: Have u all seen the Trump episode of mighty planes? Its very cool how professional the captain/pilot is! The plane is 1of a kind!"""
0,0,0,0,-1,"""MENTIONHERE: RT MENTIONHERE: Success tip: Achievers move forward at all times. Achievement is not a plateau, it's a beginning."""
0,0,0,0,-1,"Congrats to Charles MENTIONHERE for his statements on climate change, formerly known as global warming!"
0,0,0,0,-1,.MENTIONHERE has never once said that he didn?? ask for campaign contributions during the investigation.
0,0,0,0,-1,Disappointed the MENTIONHERE article on MENTIONHERE did not bring up his dealings w/ Shirley Huntley.URLHERE
0,0,0,0,-1,"""Experience is not what happens to you; it's what you do with what happens to you."" -- Aldous Huxley"
0,0,0,0,-1,"Success tip: Keep the big picture in mind. There are always opportunities & possibilities, & thinking too small can negate a lot of them."
0,0,0,0,-1,Success tip: Don't tread water. Get out there and go for it. There's nothing wrong with bringing your talents to the surface.
0,0,0,0,-1,"Success tip: Achievers move forward at all times. Achievement is not a plateau, it's a beginning."
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE You're a true inspiration and leader. You would make an excellent POTUS!"" Thanks."
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE MENTIONHERE this looks epic! I need to play this course!!"" It is great!"
0,0,0,0,-1,Lightweight MENTIONHERE is driving business out of NY so that he can get publicity for his failing political career.
0,0,0,0,-1,"Wow, NY Observer story about MENTIONHERE really exposes him as a sleazebag & crook. He?? bad for New York.URLHERE"
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE Mr Trump,you were created for our generat?n"" Wow!"
0,0,0,0,-1,"MENTIONHERE Great advice. My Dad (also a developer) always reminded me that ""we're in the problem solving business."" So true!"
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE words of wisdom from the ""pro"" himself!!!! Inspiration!!!<3"" Great!"
0,0,0,0,-1,"""MENTIONHERE Watching a program about MENTIONHERE private 757 definitely the Ferrari of the sky......beautiful"" Thank you."
0,0,0,0,-1,"""MENTIONHERE I would endorse MENTIONHERE in a presidential run & would guarantee he could create fast economic growth in a year.""Thx"
0,0,0,0,-1,"""MENTIONHERE As a Dutchess County resident, that is the absolute truth! It's a course and facility to be proud of, Mr Trump!"" Thank you."
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE MENTIONHERE You've done the same thing at Doral Mr. Trump. Congrats"" Thank you."
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE Mr Trump it's called Envy. Easy as that."" But so much $$ is raised for charity."
0,0,0,0,-1,"""MENTIONHERE Love playing the Links in Scotland! GORGEOUS MENTIONHERE! MENTIONHERE"" Thank you."
0,0,0,0,-1,"""MENTIONHERE I find myself constantly thinking about MOMENTUM thks to you. Keep giving great advice, we are listening."" O.K."
0,0,0,0,-1,"""MENTIONHERE thanks Donald for the biz tips... Really have me feeling like I can go do this!! Great ideas"" Terrific!"
0,0,0,0,-1,"""MENTIONHERE Trump Tower is a gorgeous building inside and out and hell of a compliment to the NEW YORK skyline. #IloveNY"" Thank you."
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE I'm hearing #TrumpNationalDoral course looks spectacular! Miami is waitin for you!"""
0,0,0,0,-1,"Just did final purchase on fabulous MENTIONHERE in Ireland. Will become Trump International Hotel & Golf Links, Ireland. Very exciting!"
0,0,0,0,-1,"To aspiring entrepreneurs: Be tenacious. Once you've decided on your goals, remain fixed on them. Set the bar high!"
0,0,0,0,-1,To aspiring entrepreneurs: Be ready for problems. You'll have them every day. So remember to look at the solution--not the problem.
0,0,0,0,-1,To aspiring entrepreneurs: Trust your instincts. They are there for a reason.
0,0,0,0,-1,To aspiring entrepreneurs: Be focused! Know your goals. Put everything you've got into what you're doing--every single day.
0,0,0,0,-1,Models! Remember to register for the Trump Model Search. Check out the info here: URLHERE MENTIONHERE
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE Looking forward to meeting you at #CPAC2014 ?_ #askhardquestions"" Great!"
0,0,0,0,-1,"Congrats MENTIONHERE on fantastic article--when ????writes so nicely about you, it really means something.URLHERE"
0,0,0,0,-1,"""MENTIONHERE #Syracuse is about to be a little more lively, MENTIONHERE to visit for Republican fundraiser"" Looking forward to it!"
0,0,0,0,-1,"""MENTIONHERE saw this today from a few hundred feet! Very impressive building! URLHERE"" Thanks!"
0,0,0,0,-1,"With the World hating us and wanting to destroy the U.S., we have just cut the hell out of the military budget, making it smallest since '39"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE R the rumors true Mr. Trump? R U running 4 Pres. We need a smart person in the White House."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You know, America, whether you like him or not, Trump was 100% correct on this one."""
0,0,0,0,-1,"Iraq buying $200,000,000 worth of weapons from Iran. Despite so many killed and trillions spent, Iraq dumps U.S. I TOLD YOU SO LONG AGO!"
0,0,0,0,-1,"""MENTIONHERE Played the new Trump Doral this morning! Should be great for next week!"" Thx Sergio, u will do great next week, see u then"
0,0,0,0,-1,Building a personal brand? Then focus on being great. Focus on being the best at what you do. Excellent article: URLHERE
0,0,0,0,-1,Entrepreneurs: Keep your momentum. See yourself as victorious and leading a winning team. Keep everyone moving forward.
0,0,0,0,-1,Entrepreneurs: Don't expect anyone to be on your side. Sometimes we're all in this alone. So believing in yourself is mandatory.
0,0,0,0,-1,"Entrepreneurs: Everything starts with you. Leadership is not a group effort--if you're in charge, then be in charge."
0,0,0,0,-1,We could make America great again by spreading ObamaCare throughout the World while at the same time dropping it from U.S.!
0,0,0,0,-1,"Whether you like it or not, the Russians did a great job in hosting the Olympics! Remember when Obama went to Europe to get Olympics-fourth."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE not only would you be an amazing President, you would be the only one that can give America it's balls back!"""
0,0,0,0,-1,Will be doing Fox & Friends at 7 A.M. - 20 minutes. ENJOY!
0,0,0,0,-1,Russia beat the United States in the Olympics-another Obama embarrassment! Isn't it time that we turn things around and start kicking ass?
0,0,0,0,-1,"""MENTIONHERE: Is it just me or does the idea of a president who knows how to succeed and lead actually seem possible.#Trump2016"""
0,0,0,0,-1,"""MENTIONHERE: ??pmdino007: MENTIONHERE MENTIONHERE You are an amazing inspiration. Ignore the haters. I do (as much as possible!)."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE I'm one of them. You'd be an excellent president."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE you would make a much better option than either of our early 2016 candidates that's for sure."""
0,0,0,0,-1,"""MENTIONHERE: Wearing my Trump shirt to school tomorrow MENTIONHERE"" GREAT!"
0,0,0,0,-1,"""MENTIONHERE: .MENTIONHERE MENTIONHERE #America needs you Donald. If you don't run I'm afraid for the future generations."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE He'll never run, can you really imagine Trump putting all his wealth in a blind trust?"" I' ve done worse!"
0,0,0,0,-1,"""MENTIONHERE: ??realDonaldTrump: MENTIONHERE I think you should run for president."" So do many others - thanks!??You have my vote"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE you're seriously the best i miss the celebrity apprentice so much."" We shoot in 3 weeks - GREAT CAST!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I think you should run for president."" So do many others - thanks!"
0,0,0,0,-1,Do you think that very dumb reporter(blogger) McKay Coppins has apologized to his wife for his very inappropriate behavior while in Florida?
0,0,0,0,-1,"""MENTIONHERE: Michael Savage: Donald Trump Is The Only Republican That Can Beat Hillary URLHERE"" Thank you Michael!"
0,0,0,0,-1,.MENTIONHERE - You have done an amazing job - I am proud to have been there at the very beginning!
0,0,0,0,-1,"""MENTIONHERE: Best Course in the World MENTIONHERE #trumpinternational pic.twitter.com/lkWrvY4x6V"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE proud to have you 3 on our side !"" Thank you."
0,0,0,0,-1,.MENTIONHERE Great seeing you last night at record setting Mar-a-Lago Republican event. The crowd loved you!
0,0,0,0,-1,"""MENTIONHERE: If donald trump runs for president I will be beyond happy...if he wins I will be beyond, beyond happy"" So nice, thanks!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE what is the secret behind your success?"" Good ideas and concepts but, beyond everything, I NEVER QUIT!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE for president- and some ignorant fools don't understand I am campaigning for him_ dead heads-- MENTIONHERE."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE the Country needs a business man in charge that is not afraid to call out China. DT for P!"" True!"
0,0,0,0,-1,"""MENTIONHERE: If Donald Trump is our next president, America will be saved-ith and all will be well in the world. Amen and alleliua"" True!"
0,0,0,0,-1,"""MENTIONHERE: Conservative leader Al Cardenas describes MENTIONHERE as a true patriot./AM"" Great."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE rebar at Trump International Chicago is awesome."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE for POTUS 2016/MENTIONHERE for FLOTUS!! "" I can tell you with certainty, she would be great!"
0,0,0,0,-1,"""Great minds have purposes; others have wishes."" --Washington Irving"
0,0,0,0,-1,"""Great works are performed not by strength but by perseverance."" -- Samuel Johnson"
0,0,0,0,-1,"""MENTIONHERE: please save this country Mr. Trump, going to take a business genius to clean up Obamas mistakes. You got my vote!"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE If you run sir you have my vote!!! #trumpforpresident"" Thanks."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You're brilliant!"" I know, but thanks anyway!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE if u run 4 #POTUS that's the only way I'll vote republican. Pls consider running. U'd be g8t!!!""n Thanks"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE should be president. He could get things DONE."" That is so true!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE #Trump2016 and that's all i'm going to say!"" Thanks!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE when and if you run, you will be my first president that I vote for in my life! #trump2016"""
0,0,0,0,-1,"""MENTIONHERE: this country needs someone like you that speaks their mind and is great with economics/finances. #TrumpForPOTUS"""
